,Station Name,Street Address,City,State,ZIP,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,EV Pricing
1640,ARTIX ARTIX 2,400 Queen Anne Ave N,Seattle,WA,98109,Public,24 hours daily,,1.0,,ChargePoint Network,47.622256,-122.356521,2023-09-29,258983,2023-09-29 00:49:57 UTC,2023-04-12,J1772,
1641,MICHAELSTOB MICHAELS'S TOYO,3080 150th Ave SE,Bellevue,WA,98007,Public,24 hours daily,,2.0,,ChargePoint Network,47.582053,-122.14192,2023-09-29,258984,2023-09-29 00:50:05 UTC,2023-04-12,J1772,
1642,Lincoln Conoco,301 N 1st Street,Yakima,WA,98901,Public,24 hours daily,,,1.0,Blink Network,46.60623617299185,-120.50777013069076,2023-09-29,259045,2023-09-29 00:02:39 UTC,2023-02-15,J1772COMBO,
1643,H2S YAKIMA HOME2 ONE,2420 W Nob Hill Blvd,Yakima,WA,98902,Public,24 hours daily,,2.0,,ChargePoint Network,46.584213,-120.541453,2023-09-29,259048,2023-09-29 00:23:42 UTC,2023-04-13,J1772,
1644,H2S YAKIMA HOME2 TWO,2420 W Nob Hill Blvd,Yakima,WA,98902,Public,24 hours daily,,2.0,,ChargePoint Network,46.58407,-120.541405,2023-09-29,259049,2023-09-29 00:23:42 UTC,2023-04-13,J1772,
1645,8701 N Division St,8701 N Division St,Spokane,WA,99218,Public,,,2.0,,EV Connect,47.736838,-117.411732,2023-09-29,259285,2023-09-29 01:04:58 UTC,2023-04-13,J1772,
1646,AMZ SEA107-4,10450 NE 10th ST,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.619687,-122.200551,2023-09-29,259515,2023-09-29 00:44:22 UTC,2023-04-18,J1772,
1647,AMZ SEA107-5,10450 NE 10th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.619744,-122.200532,2023-09-29,259516,2023-09-29 00:44:22 UTC,2023-04-18,J1772,
1648,AMZ SEA107-2,10450 NE 10th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.61974,-122.20052,2023-09-29,259517,2023-09-29 00:44:22 UTC,2023-04-18,J1772,
1649,AMZ SEA107-1,10450 NE 10th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.619679,-122.200523,2023-09-29,259518,2023-09-29 00:44:26 UTC,2023-04-18,J1772,
1650,AMZ SEA107-3,10450 NE 10th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.619715,-122.200473,2023-09-29,259519,2023-09-29 00:44:26 UTC,2023-04-18,J1772,
1651,Ruddell Auto,110 S Golf Course Rd,Port Angeles,WA,98362,Public,24 hours daily,,,1.0,FLO,48.10556,-123.40325,2023-09-29,259583,2023-09-29 01:10:29 UTC,2023-04-19,CHADEMO J1772COMBO,
1652,P1FCU,745 SE Fairmount Dr.,Pullman,WA,99163,Public,,,3.0,,OpConnect,46.71111,-117.17948,2023-09-29,259585,2023-09-29 01:03:21 UTC,2023-04-19,J1772,
1653,AMZ MONSTER #1,1167 Monster Rd SW,Renton,WA,98057,Public,24 hours daily,,1.0,,ChargePoint Network,47.4742,-122.24461,2023-09-29,259603,2023-09-29 00:24:58 UTC,2023-04-20,J1772,
1654,AMZ SEA104-4,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613392,-122.195757,2023-09-29,259604,2023-09-29 00:40:05 UTC,2023-04-20,J1772,
1655,AMZ SEA104-6,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613392,-122.195727,2023-09-29,259605,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1656,AMZ SEA104-1,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613391,-122.19581,2023-09-29,259606,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1657,AMZ SEA104-10,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613389,-122.195787,2023-09-29,259607,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1658,AMZ SEA104-7,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613391,-122.195743,2023-09-29,259608,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1659,AMZ SEA104-2,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.61339,-122.195775,2023-09-29,259609,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1660,AMZ SEA104-8,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613392,-122.195765,2023-09-29,259610,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1661,AMZ SEA104-5,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613391,-122.195822,2023-09-29,259611,2023-09-29 00:41:43 UTC,2023-04-20,J1772,
1662,AMZ SEA104-3,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.61339,-122.195793,2023-09-29,259612,2023-09-29 00:41:57 UTC,2023-04-20,J1772,
1663,AMZ SEA104-9,320 108th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613391,-122.195782,2023-09-29,259613,2023-09-29 00:41:57 UTC,2023-04-20,J1772,
1664,"Hampton Inn & Suites - Redmond, WA",17770 NE 78th Place,Redmond,WA,98052,Public,,,4.0,,EV Connect,47.673966,-122.103558,2023-09-29,259707,2023-09-29 01:03:55 UTC,2023-04-21,J1772,
1665,PORTCW BLDG 20 #2,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.563002,-122.325741,2023-09-29,259830,2023-09-29 00:51:04 UTC,2023-04-25,J1772,
1666,PORTCW BLDG 20 #1,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.56304,-122.325634,2023-09-29,259831,2023-09-29 00:51:06 UTC,2023-04-25,J1772,
1667,PORTCW BLDG 20 #6,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.562604,-122.326084,2023-09-29,259832,2023-09-29 00:51:29 UTC,2023-04-25,J1772,
1668,PORTCW BLDG 20 #4,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.562567,-122.325966,2023-09-29,259833,2023-09-29 00:51:29 UTC,2023-04-25,J1772,
1669,PORTCW BLDG 20 #3,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.56304,-122.32558,2023-09-29,259834,2023-09-29 00:51:29 UTC,2023-04-25,J1772,
1670,Bainbridge Town Square - ZEV Co-Op Public,280 Madison Ave N,Bainbridge Island,WA,98110,Public,,,2.0,,OpConnect,47.62624,-122.52045,2023-09-29,259914,2023-09-29 01:03:21 UTC,2023-04-26,J1772,
1671,Yokes Grocery - Tesla Supercharger,4905 North Road 68,Pasco,WA,99301,Public,24 hours daily,,,8.0,Tesla,46.272432,-119.182453,2023-07-01,259987,2023-07-14 19:41:28 UTC,2023-04-27,TESLA,
1672,PORTCW BLDG 20 #5,4035 Grant St,Washougal,WA,98671,Public,24 hours daily,,1.0,,ChargePoint Network,45.562907,-122.325816,2023-09-29,260030,2023-09-29 00:51:29 UTC,2023-04-28,J1772,
1673,ISSAQUAH COI COMMCENTER,301 Rainier Blvd S,Issaquah,WA,98027,Public,24 hours daily,,2.0,,ChargePoint Network,47.527279,-122.033704,2023-09-29,260116,2023-09-29 00:51:38 UTC,2023-04-29,J1772,
1674,Lifebridge-Uplund Kirkland -  East Building,11725 NE 117th Ct,Kirkland,WA,98034,Public,24 hours daily,,14.0,,Blink Network,47.70642159,-122.18424008,2023-09-28,260166,2023-09-28 23:57:44 UTC,2023-05-01,J1772,
1675,Lifebridge-Uplund Kirkland - West Building,11725 NE 117th Ct,Kirkland,WA,98034,Public,24 hours daily,,14.0,,Blink Network,47.705801,-122.234482,2023-09-29,260167,2023-09-29 00:00:13 UTC,2023-05-01,J1772,
1676,KORE Bellevue Technology Center,2125 158th Court NE Suite 110,Bellevue,WA,98008,Public,24 hours daily,,3.0,,Blink Network,47.6303953,-122.1284522,2023-09-29,260214,2023-09-29 00:02:47 UTC,2020-07-21,J1772,
1677,HANSON MOTORS HM1 QUICKCHARGE,2300 Carriage Loop SW,Olympia,WA,98502,Public,24 hours daily,,,1.0,ChargePoint Network,47.031936,-122.930397,2023-09-29,260270,2023-09-29 00:51:44 UTC,2023-05-04,CHADEMO J1772COMBO,
1678,HANSON MOTORS HM3 QUICKCHARGE,2300 Carriage Loop SW,Olympia,WA,98502,Public,24 hours daily,,,1.0,ChargePoint Network,47.031736,-122.930764,2023-09-29,260271,2023-09-29 00:51:44 UTC,2023-05-04,CHADEMO J1772COMBO,
1679,Courtyard by Marriott Olympia,2301 Henderson Park Ln SE,Olympia,WA,98501,Public,,,6.0,,EV Connect,47.028426,-122.8942,2023-09-29,260466,2023-09-29 01:04:53 UTC,2023-05-06,J1772,
1680,NORAM BLOCK 7 #6,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622439,-122.178864,2023-09-29,260485,2023-09-29 00:44:25 UTC,2023-05-09,J1772,
1681,NORAM BLOCK 7 #13,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622458,-122.178904,2023-09-29,260488,2023-09-29 00:49:58 UTC,2023-05-09,J1772,
1682,NORAM BLOCK 7 #8,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622438,-122.178891,2023-09-29,260823,2023-09-29 00:49:58 UTC,2023-05-14,J1772,
1683,BIOMED REALTY DEXTER YARD-S2,700 Dexter Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.625644,-122.341968,2023-09-29,260851,2023-09-29 00:43:28 UTC,2023-05-16,J1772,
1684,BIOMED REALTY DEXTER YARD-S5,700 Dexter Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.625645,-122.341914,2023-09-29,260852,2023-09-29 00:48:42 UTC,2023-05-16,J1772,
1685,ISSAQUAH COI ZHOMESB,1707 9th Pl NE,Issaquah,WA,98029,Public,24 hours daily,,1.0,,ChargePoint Network,47.544619,-122.017533,2023-09-29,260857,2023-09-29 00:51:37 UTC,2023-05-16,J1772,
1686,ISSAQUAH COI ZHOMESA,1707 9th Pl NE,Issaquah,WA,98029,Public,24 hours daily,,2.0,,ChargePoint Network,47.544561,-122.017533,2023-09-29,260858,2023-09-29 00:51:38 UTC,2023-05-16,J1772,
1687,Tumwater City Hall,555 Israel Road SW,Tumwater,WA,98501,Public,24 hours daily,,3.0,,Blink Network,46.9847271,-122.9116758,2023-09-29,260892,2023-09-29 00:00:36 UTC,2022-10-27,J1772,
1688,BIOMED REALTY DEXTER YARD- S3,700 Roy St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.625578,-122.342054,2023-09-29,260904,2023-09-29 00:43:28 UTC,2023-05-17,J1772,
1689,City of Bingen-Forth-Public,400 W Steuben Street,Bingen,WA,98605,Public,,,1.0,,OpConnect,45.71609,-121.46967,2023-09-29,260939,2023-09-29 01:03:21 UTC,2023-05-17,J1772,
1690,SEATTLE HQ 2014-2015,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628913,-122.374255,2023-09-29,260963,2023-09-29 00:17:05 UTC,2023-05-18,J1772,
1691,SEATTLE HQ 1022-1023,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.629005,-122.37427,2023-09-29,260964,2023-09-29 00:17:06 UTC,2023-05-18,J1772,
1692,SEATTLE HQ 2002-2003,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628833,-122.374083,2023-09-29,260965,2023-09-29 00:17:06 UTC,2023-05-18,J1772,
1693,SEATTLE HQ 2247-2248,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.62887,-122.37405,2023-09-29,260966,2023-09-29 00:17:09 UTC,2023-05-18,J1772,
1694,SEATTLE HQ 2242-2243,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628949,-122.374183,2023-09-29,260967,2023-09-29 00:17:09 UTC,2023-05-18,J1772,
1695,SEATTLE HQ 2238-2239,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.62902,-122.374217,2023-09-29,260968,2023-09-29 00:17:09 UTC,2023-05-18,J1772,
1696,SEATTLE HQ 2012-2013,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628906,-122.374292,2023-09-29,260969,2023-09-29 00:17:09 UTC,2023-05-18,J1772,
1697,SEATTLE HQ 2244,Helix Way,Seattle,WA,98119,Public,24 hours daily,,1.0,,ChargePoint Network,47.628952,-122.374166,2023-09-29,260970,2023-09-29 00:17:17 UTC,2023-05-18,J1772,
1698,SEATTLE HQ 2008-2009,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.62877,-122.374164,2023-09-29,260971,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1699,SEATTLE HQ 2004-2005,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628734,-122.374079,2023-09-29,260972,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1700,SEATTLE HQ 2240-2241,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628986,-122.374253,2023-09-29,260973,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1701,SEATTLE HQ 2245-2246,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628828,-122.374029,2023-09-29,260974,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1702,SEATTLE HQ 2006-2007,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628831,-122.374123,2023-09-29,260975,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1703,SEATTLE HQ 2249-2250,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628816,-122.374053,2023-09-29,260976,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1704,SEATTLE HQ 2251-2252,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.62879,-122.373934,2023-09-29,260977,2023-09-29 00:17:20 UTC,2023-05-18,J1772,
1705,SEATTLE HQ 2253-2254,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628781,-122.373925,2023-09-29,260978,2023-09-29 00:17:21 UTC,2023-05-18,J1772,
1706,SEATTLE HQ 2016-2017,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628977,-122.374338,2023-09-29,260979,2023-09-29 00:17:21 UTC,2023-05-18,J1772,
1707,SEATTLE HQ 2010-2011,Helix Way,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.628839,-122.374202,2023-09-29,260980,2023-09-29 00:17:21 UTC,2023-05-18,J1772,
1708,SEATTLE HQ STATION 1,1280 16th Ave W,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.630845,-122.377326,2023-09-29,260981,2023-09-29 00:22:45 UTC,2023-05-18,J1772,
1709,SEATTLE HQ STATION 3,1280 16th Ave W,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.630379,-122.377129,2023-09-29,260985,2023-09-29 00:26:01 UTC,2023-05-18,J1772,
1710,SEATTLE HQ STATION 2,1280 16th Ave W,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.630731,-122.377299,2023-09-29,260986,2023-09-29 00:26:01 UTC,2023-05-18,J1772,
1711,SEATTLE HQ STATION 4,1280 16th Ave W,Seattle,WA,98119,Public,24 hours daily,,2.0,,ChargePoint Network,47.630844,-122.377344,2023-09-29,260987,2023-09-29 00:26:01 UTC,2023-05-18,J1772,
1712,Port Landing at Fife Apartments,2715 62nd Ave E,Fife,WA,98424,Public,24 hours daily,,1.0,,Blink Network,47.2334631,-122.3455343,2023-09-28,261104,2023-09-29 00:00:05 UTC,2022-09-01,J1772,
1713,"Walmart 2539 - Spokane Valley, WA",15727 E Broadway Ave,Spokane Valley,WA,99037,Public,24 hours daily,,,8.0,Electrify America,47.6656,-117.19012,2023-09-29,261223,2023-09-29 01:01:15 UTC,2023-05-23,CHADEMO J1772COMBO,
1714,CANYON CLIFFS STATION 2,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.652275,-120.54048,2023-09-29,261280,2023-09-29 00:51:55 UTC,2023-05-24,J1772,
1715,CANYON CLIFFS STATION 1,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.65216,-120.54041,2023-09-29,261281,2023-09-29 00:51:56 UTC,2023-05-24,J1772,
1716,"Amazon Go WA Puyallup South, Puyallup WA",15518 Meridian Ave E,Puyallup,WA,98375,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.115002,-122.294053,2023-09-29,261310,2023-09-29 01:06:53 UTC,2023-05-24,J1772,
1717,CANYON CLIFFS STATION 7,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.652264,-120.53995,2023-09-29,261357,2023-09-29 00:52:12 UTC,2023-05-25,J1772,
1718,CANYON CLIFFS STATION 6,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.65222,-120.540146,2023-09-29,261358,2023-09-29 00:52:12 UTC,2023-05-25,J1772,
1719,CANYON CLIFFS STATION 5,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.652363,-120.53998,2023-09-29,261359,2023-09-29 00:52:12 UTC,2023-05-25,J1772,
1720,CANYON CLIFFS STATION 3,200 Canyon Pkwy,Selah,WA,98942,Public,24 hours daily,,2.0,,ChargePoint Network,46.653072,-120.539856,2023-09-29,261360,2023-09-29 00:52:12 UTC,2023-05-25,J1772,
1721,IKEA - Tesla Supercharger,601 SW 41st St,Renton,WA,98057,Public,24 hours daily,,,16.0,Tesla,47.443065,-122.225152,2023-07-01,261466,2023-07-14 19:41:28 UTC,2023-05-25,TESLA,
1722,NORAM BLOCK 7 #10,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622478,-122.178862,2023-09-29,261763,2023-09-29 00:44:35 UTC,2023-06-02,J1772,
1723,NORAM BLOCK 20 #4,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622486,-122.177564,2023-09-29,261776,2023-09-29 00:49:41 UTC,2023-06-02,J1772,
1724,NORAM BLOCK 20 #5,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622496,-122.177518,2023-09-29,261777,2023-09-29 00:49:41 UTC,2023-06-02,J1772,
1725,NORAM BLOCK 20 #6,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622504,-122.17756,2023-09-29,261778,2023-09-29 00:49:41 UTC,2023-06-02,J1772,
1726,NORAM BLOCK 20 #9,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622484,-122.17752,2023-09-29,261779,2023-09-29 00:49:41 UTC,2023-06-02,J1772,
1727,NORAM BLOCK 20 #10,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622495,-122.177544,2023-09-29,261780,2023-09-29 00:49:41 UTC,2023-06-02,J1772,
1728,NORAM BLOCK 7 #7,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622463,-122.178858,2023-09-29,261781,2023-09-29 00:49:58 UTC,2023-06-02,J1772,
1729,WinCo Foods - Edmonds #136,21900 Highway 99,Edmonds,WA,98026,Public,24 hours daily,,,4.0,eVgo Network,47.800342,-122.33173,2023-09-28,261824,2023-09-28 23:56:23 UTC,2023-06-02,CHADEMO J1772COMBO,
1730,Tacoma South,7921 S Hosmer St,Tacoma,WA,98408,Public,24 hours daily,,,6.0,eVgo Network,47.186179,-122.462768,2023-09-28,261825,2023-09-28 23:56:42 UTC,2023-06-02,J1772COMBO,
1731,Fred Hutchinson - Cancer Center,825 Eastlake Ave E,Seattle,WA,98109,Public,24 hours daily,,1.0,,Blink Network,47.626531,-122.329993,2023-09-28,261886,2023-09-28 23:59:21 UTC,2023-06-02,J1772,
1732,NORAM BLOCK 7 #11,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622435,-122.178878,2023-09-29,262268,2023-09-29 00:44:25 UTC,2023-06-07,J1772,
1733,NORAM BLOCK 7 #9,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.62244,-122.178907,2023-09-29,262269,2023-09-29 00:44:26 UTC,2023-06-07,J1772,
1734,NORAM BLOCK 7 #14,1525 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622467,-122.178891,2023-09-29,262277,2023-09-29 00:49:58 UTC,2023-06-07,J1772,
1735,Junction Park & Ride - Tesla Supercharger,125 N 65th Ave,Ridgefield,WA,98642,Public,24 hours daily,,,12.0,Tesla,45.817752,-122.682883,2023-07-01,262358,2023-07-14 19:41:28 UTC,2023-06-01,TESLA,
1736,PORT OFFICE ADMINREARSOUTH,10 International Way,Longview,WA,98632,Public,24 hours daily,,2.0,,ChargePoint Network,46.107135,-122.941812,2023-09-29,262551,2023-09-29 00:47:54 UTC,2023-06-11,J1772,
1737,SUTTON PLACE STATION 1,407 S Kansas Loop,East Wenatchee,WA,98802,Public,24 hours daily,,1.0,,ChargePoint Network,47.397945,-120.263405,2023-09-29,262727,2023-09-29 00:47:06 UTC,2023-06-15,J1772,
1738,SUTTON PLACE STATION 2,407 S Kansas Loop,East Wenatchee,WA,98802,Public,24 hours daily,,1.0,,ChargePoint Network,47.398136,-120.263596,2023-09-29,262728,2023-09-29 00:47:06 UTC,2023-06-15,J1772,
1739,SUTTON PLACE STATION 3,407 S. Kansas loop,East Wenatchee,WA,98802,Public,24 hours daily,,1.0,,ChargePoint Network,47.398167,-120.26353,2023-09-29,262737,2023-09-29 00:52:07 UTC,2023-06-15,J1772,
1740,SKY SERVICE BFI 8555,8555 Perimeter Rd S,Seattle,WA,98108,Public,24 hours daily,,2.0,,ChargePoint Network,47.52439,-122.294334,2023-09-29,262832,2023-09-29 00:52:08 UTC,2023-06-17,J1772,
1741,AMZ SEA25.26-5,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624088,-122.336144,2023-09-29,262914,2023-09-29 00:52:26 UTC,2023-06-20,J1772,
1742,AMZ SEA25.26-6,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624117,-122.336165,2023-09-29,262915,2023-09-29 00:52:26 UTC,2023-06-20,J1772,
1743,AMZ SEA25.26-7,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624108,-122.33611,2023-09-29,262916,2023-09-29 00:52:26 UTC,2023-06-20,J1772,
1744,AMZ SEA25.26-8,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624088,-122.336176,2023-09-29,262917,2023-09-29 00:52:27 UTC,2023-06-20,J1772,
1745,AMZ SEA25.26-9,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624137,-122.336153,2023-09-29,262918,2023-09-29 00:52:27 UTC,2023-06-20,J1772,
1746,AMZ SEA25.26-10,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.624035,-122.336045,2023-09-29,262919,2023-09-29 00:52:27 UTC,2023-06-20,J1772,
1747,WADOC ABERDEEN FO 2,304 W Wishkah St,Aberdeen,WA,98520,Public,24 hours daily,,2.0,,ChargePoint Network,46.97314,-123.820847,2023-09-29,263014,2023-09-29 00:52:37 UTC,2023-06-21,J1772,
1748,WADOC ABERDEEN FO 1,304 W Wishkah St,Aberdeen,WA,98520,Public,24 hours daily,,2.0,,ChargePoint Network,46.973103,-123.820901,2023-09-29,263015,2023-09-29 00:52:38 UTC,2023-06-21,J1772,
1749,GM - Lee Peterson Motors,410 South 1st Street,Yakima,WA,98901,Public,,,,1.0,EV Connect,46.596804,-120.50383,2023-09-29,263038,2023-09-29 01:04:35 UTC,2023-06-21,J1772COMBO,
1750,NORAM STATION 01,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622622,-122.177263,2023-09-29,294569,2023-09-29 00:44:35 UTC,2023-06-23,J1772,
1751,NORAM STATION 02,1550 121st Ave NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.622527,-122.1773,2023-09-29,294570,2023-09-29 00:44:35 UTC,2023-06-23,J1772,
1752,REFLECTIONS REFLECTIONS 1,6422 E Lake Sammamish Pkwy NE,Redmond,WA,98052,Public,24 hours daily,,2.0,,ChargePoint Network,47.663672,-122.098617,2023-09-29,295643,2023-09-29 00:46:35 UTC,2023-06-23,J1772,
1753,Northwest Chevrolet Of Bellingham,3891 NORTHWEST AVE,BELLINGHAM,WA,98226,Public,,,,1.0,EV Connect,48.78587,-122.506288,2023-09-29,296785,2023-09-29 01:04:43 UTC,2023-06-24,J1772COMBO,
1754,Grandview,115 W. Wine Country Rd,Grandview,WA,98930,Public,24 hours daily,,2.0,1.0,FLO,46.2563,-119.90306,2023-09-29,297309,2023-09-29 01:10:29 UTC,2023-06-27,CHADEMO J1772 J1772COMBO,
1755,White Salmon Fire Hall-Forth-Public,119 NE Church Ave.,White Salmon,WA,98672,Public,,,1.0,,OpConnect,45.72812,-121.48505,2023-09-29,297318,2023-09-29 01:03:20 UTC,2023-06-27,J1772,
1756,TOYOTA PUYALLUP SALES PARKING 1,1406 15th St NW,Puyallup,WA,98371,Public,24 hours daily,,2.0,,ChargePoint Network,47.203639,-122.313561,2023-09-29,299414,2023-09-29 00:50:40 UTC,2023-06-29,J1772,
1757,AMZ SEA25.26- 11,551 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,1.0,,ChargePoint Network,47.624014,-122.336271,2023-09-29,300469,2023-09-29 00:52:33 UTC,2023-06-29,J1772,
1758,AMZ SEA24 03,510 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,1.0,,ChargePoint Network,47.624139,-122.335419,2023-09-29,300489,2023-09-29 00:52:35 UTC,2023-06-29,J1772,
1759,AMZ SEA24 07,510 Boren Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.623947,-122.335413,2023-09-29,300490,2023-09-29 00:52:35 UTC,2023-06-29,J1772,
